[1082.42, 2685.52, 921.0, 2685.52, 921.0, 2484.74, 1082.42, 2484.74]
[1215.96, 2469.61, 1215.96, 2522.75, 1131.32, 2522.75, 1131.32, 2469.61]
[1137.98, 2585.68, 1180.4, 2617.68, 1129.44, 2685.26, 1087.02, 2653.26]
[1208.15, 2526.75, 1208.15, 2574.79, 1144.37, 2574.79, 1144.37, 2526.75]
[1087.79, 2696.63, 1087.79, 2736.01, 1020.87, 2736.01, 1020.87, 2696.63]
[954.99, 2754.4, 954.99, 2715.02, 1002.25, 2715.02, 1002.25, 2754.4]
[1213.36, 2613.29, 1242.88, 2613.29, 1242.88, 2568.01, 1213.36, 2568.01]
[885.5, 2698.45, 885.5, 2727.97, 930.78, 2727.97, 930.78, 2698.45]
[1256.07, 2504.88, 1256.07, 2550.16, 1285.59, 2550.16, 1285.59, 2504.88]
[944.66, 2464.69, 944.66, 2480.69, 972.66, 2480.69, 972.66, 2464.69]
[935.16, 2480.22, 907.16, 2480.22, 907.16, 2464.22, 935.16, 2464.22]
[914.14, 2607.9, 914.14, 2593.9, 888.14, 2593.9, 888.14, 2607.9]
[896.74, 2613.97, 882.74, 2613.97, 882.74, 2639.97, 896.74, 2639.97]
[901.75, 2587.41, 915.75, 2587.41, 915.75, 2561.41, 901.75, 2561.41]
[1119.19, 2715.26, 1107.74, 2707.21, 1092.79, 2728.48, 1104.24, 2736.53]
[1248.0, 2550.21, 1248.0, 2563.21, 1223.0, 2563.21, 1223.0, 2550.21]
[1106.9, 2492.59, 1106.9, 2517.59, 1119.9, 2517.59, 1119.9, 2492.59]
[1223.08, 2515.58, 1223.08, 2528.58, 1248.08, 2528.58, 1248.08, 2515.58]
[1223.01, 2511.58, 1223.01, 2498.58, 1248.01, 2498.58, 1248.01, 2511.58]
[1116.78, 2581.17, 1116.78, 2606.17, 1103.78, 2606.17, 1103.78, 2581.17]
[1031.19, 2477.88, 1031.19, 2464.88, 1056.19, 2464.88, 1056.19, 2477.88]
[1101.89, 2701.44, 1101.89, 2688.44, 1126.89, 2688.44, 1126.89, 2701.44]
[1136.24, 2528.25, 1136.24, 2553.25, 1123.24, 2553.25, 1123.24, 2528.25]
[1107.29, 2560.27, 1107.29, 2573.27, 1132.29, 2573.27, 1132.29, 2560.27]
[913.0, 2647.12, 913.0, 2660.12, 888.0, 2660.12, 888.0, 2647.12]
[916.86, 2515.56, 903.86, 2515.56, 903.86, 2490.56, 916.86, 2490.56]
[1088.28, 2577.67, 1088.28, 2590.67, 1113.28, 2590.67, 1113.28, 2577.67]
[1091.4, 2508.09, 1091.4, 2521.09, 1116.4, 2521.09, 1116.4, 2508.09]
[902.33, 2639.4, 902.33, 2614.4, 915.33, 2614.4, 915.33, 2639.4]
