[317.13, 1723.65, 220.27, 1723.65, 220.27, 1642.55, 317.13, 1642.55]
[393.99, 1658.34, 323.13, 1658.34, 323.13, 1744.96, 393.99, 1744.96]
[399.16, 1744.62, 470.02, 1744.62, 470.02, 1658.0, 399.16, 1658.0]
[476.02, 1707.02, 529.44, 1707.02, 529.44, 1640.48, 476.02, 1640.48]
[438.49, 1599.52, 410.49, 1599.52, 410.49, 1647.52, 438.49, 1647.52]
[405.57, 1599.42, 377.57, 1599.42, 377.57, 1647.42, 405.57, 1647.42]
[372.55, 1599.54, 344.55, 1599.54, 344.55, 1647.54, 372.55, 1647.54]
[480.04, 1715.03, 480.04, 1743.03, 528.04, 1743.03, 528.04, 1715.03]
[475.67, 1605.12, 475.67, 1633.12, 523.67, 1633.12, 523.67, 1605.12]
[319.25, 1637.51, 319.25, 1611.51, 273.25, 1611.51, 273.25, 1637.51]
[306.05, 1754.19, 306.05, 1728.19, 260.05, 1728.19, 260.05, 1754.19]
[469.11, 1609.49, 442.53, 1609.49, 442.53, 1651.81, 469.11, 1651.81]
[145.3, 1650.86, 159.3, 1650.86, 159.3, 1676.86, 145.3, 1676.86]
[325.42, 1625.34, 339.42, 1625.34, 339.42, 1651.34, 325.42, 1651.34]
[164.4, 1650.76, 178.4, 1650.76, 178.4, 1676.76, 164.4, 1676.76]
[183.61, 1650.63, 197.61, 1650.63, 197.61, 1676.63, 183.61, 1676.63]
[126.17, 1650.78, 140.17, 1650.78, 140.17, 1676.78, 126.17, 1676.78]
[239.73, 1637.6, 239.73, 1624.6, 264.73, 1624.6, 264.73, 1637.6]
[239.33, 1730.23, 252.33, 1730.23, 252.33, 1755.23, 239.33, 1755.23]
[155.76, 1683.32, 155.76, 1692.38, 172.7, 1692.38, 172.7, 1683.32]
[225.29, 1747.02, 234.35, 1747.02, 234.35, 1730.08, 225.29, 1730.08]
[211.66, 1650.27, 202.6, 1650.27, 202.6, 1667.21, 211.66, 1667.21]
[202.7, 1691.51, 211.76, 1691.51, 211.76, 1674.57, 202.7, 1674.57]
[196.7, 1692.49, 196.7, 1683.43, 179.76, 1683.43, 179.76, 1692.49]
[148.7, 1692.34, 148.7, 1683.28, 131.76, 1683.28, 131.76, 1692.34]
