[1657.68, 1140.25, 1657.68, 1473.33, 1947.44, 1473.33, 1947.44, 1140.25]
[1795.13, 1512.78, 1795.13, 1552.16, 1842.39, 1552.16, 1842.39, 1512.78]
[1742.87, 1523.13, 1742.87, 1562.51, 1790.13, 1562.51, 1790.13, 1523.13]
[1854.31, 1560.34, 1893.69, 1560.34, 1893.69, 1513.1, 1854.31, 1513.1]
[1630.1, 1457.09, 1630.1, 1488.59, 1582.86, 1488.59, 1582.86, 1457.09]
[1570.67, 1342.98, 1602.17, 1342.98, 1602.17, 1390.22, 1570.67, 1390.22]
[1694.91, 1507.33, 1710.91, 1507.33, 1710.91, 1479.33, 1694.91, 1479.33]
[1659.45, 1478.33, 1659.45, 1494.33, 1687.45, 1494.33, 1687.45, 1478.33]
[1626.68, 1426.9, 1626.68, 1412.9, 1652.68, 1412.9, 1652.68, 1426.9]
[1667.44, 1133.72, 1667.44, 1119.72, 1693.44, 1119.72, 1693.44, 1133.72]
[1652.06, 1274.79, 1638.06, 1274.79, 1638.06, 1248.79, 1652.06, 1248.79]
[1590.6, 1319.06, 1590.6, 1305.06, 1616.6, 1305.06, 1616.6, 1319.06]
[1966.19, 1389.82, 1952.19, 1389.82, 1952.19, 1363.82, 1966.19, 1363.82]
[1624.78, 1333.27, 1624.78, 1319.27, 1650.78, 1319.27, 1650.78, 1333.27]
[1624.81, 1370.53, 1624.81, 1356.53, 1650.81, 1356.53, 1650.81, 1370.53]
[1885.9, 1115.17, 1885.9, 1129.17, 1859.9, 1129.17, 1859.9, 1115.17]
[1985.41, 1374.34, 1971.41, 1374.34, 1971.41, 1348.34, 1985.41, 1348.34]
[1952.09, 1229.41, 1966.09, 1229.41, 1966.09, 1255.41, 1952.09, 1255.41]
[1972.58, 1414.27, 1972.58, 1400.27, 1998.58, 1400.27, 1998.58, 1414.27]
[1953.94, 1451.58, 1953.94, 1437.58, 1979.94, 1437.58, 1979.94, 1451.58]
[1619.02, 1250.84, 1633.02, 1250.84, 1633.02, 1276.84, 1619.02, 1276.84]
[1650.73, 1228.3, 1650.73, 1242.3, 1624.73, 1242.3, 1624.73, 1228.3]
[1952.18, 1296.41, 1966.18, 1296.41, 1966.18, 1322.41, 1952.18, 1322.41]
[1600.48, 1253.03, 1614.48, 1253.03, 1614.48, 1279.03, 1600.48, 1279.03]
[1998.63, 1419.35, 1998.63, 1433.35, 1972.63, 1433.35, 1972.63, 1419.35]
[1616.6, 1285.98, 1616.6, 1299.98, 1590.6, 1299.98, 1590.6, 1285.98]
[1952.06, 1195.91, 1966.06, 1195.91, 1966.06, 1221.91, 1952.06, 1221.91]
[1966.18, 1355.91, 1952.18, 1355.91, 1952.18, 1329.91, 1966.18, 1329.91]
[1998.53, 1380.84, 1998.53, 1394.84, 1972.53, 1394.84, 1972.53, 1380.84]
[1952.07, 1262.91, 1966.07, 1262.91, 1966.07, 1288.91, 1952.07, 1288.91]
[1616.62, 1323.99, 1616.62, 1337.99, 1590.62, 1337.99, 1590.62, 1323.99]
[1624.88, 1296.84, 1624.88, 1282.84, 1650.88, 1282.84, 1650.88, 1296.84]
[1624.78, 1314.84, 1624.78, 1300.84, 1650.78, 1300.84, 1650.78, 1314.84]
[1726.44, 1120.69, 1726.44, 1133.69, 1701.44, 1133.69, 1701.44, 1120.69]
