[-875.62, 1267.9, -840.18, 1267.9, -840.18, 1334.82, -875.62, 1334.82]
[-1030.53, 1279.74, -1030.53, 1311.24, -983.29, 1311.24, -983.29, 1279.74]
[-953.15, 1343.06, -921.65, 1343.06, -921.65, 1295.82, -953.15, 1295.82]
[-1105.4, 1278.57, -1105.4, 1310.07, -1058.16, 1310.07, -1058.16, 1278.57]
[-1070.64, 1272.68, -1070.64, 1263.62, -1053.7, 1263.62, -1053.7, 1272.68]
[-1035.09, 1296.56, -1044.15, 1296.56, -1044.15, 1279.62, -1035.09, 1279.62]
[-1044.15, 1291.62, -1035.09, 1291.62, -1035.09, 1308.56, -1044.15, 1308.56]
[-929.35, 1274.41, -929.35, 1265.35, -912.41, 1265.35, -912.41, 1274.41]
[-1007.28, 1334.9, -1016.34, 1334.9, -1016.34, 1317.96, -1007.28, 1317.96]
[-993.17, 1334.91, -1002.23, 1334.91, -1002.23, 1317.97, -993.17, 1317.97]
[-1030.48, 1317.96, -1021.42, 1317.96, -1021.42, 1334.9, -1030.48, 1334.9]
[-959.51, 1310.45, -968.57, 1310.45, -968.57, 1293.51, -959.51, 1293.51]
[-968.57, 1281.51, -959.51, 1281.51, -959.51, 1298.45, -968.57, 1298.45]
[-897.3, 1281.92, -906.36, 1281.92, -906.36, 1264.98, -897.3, 1264.98]
[-897.31, 1317.99, -906.37, 1317.99, -906.37, 1301.05, -897.31, 1301.05]
[-897.31, 1305.99, -906.37, 1305.99, -906.37, 1289.05, -897.31, 1289.05]
[-1063.91, 1334.43, -1072.97, 1334.43, -1072.97, 1317.49, -1063.91, 1317.49]
[-1112.89, 1319.95, -1121.95, 1319.95, -1121.95, 1303.01, -1112.89, 1303.01]
[-1121.99, 1278.84, -1112.93, 1278.84, -1112.93, 1295.78, -1121.99, 1295.78]
[-1078.03, 1334.45, -1087.09, 1334.45, -1087.09, 1317.51, -1078.03, 1317.51]
[-1015.52, 1264.42, -1015.52, 1273.48, -1032.46, 1273.48, -1032.46, 1264.42]
[-1112.93, 1283.78, -1121.99, 1283.78, -1121.99, 1266.84, -1112.93, 1266.84]
[-1044.46, 1273.48, -1044.46, 1264.42, -1027.52, 1264.42, -1027.52, 1273.48]
[-967.29, 1264.47, -967.29, 1273.53, -984.23, 1273.53, -984.23, 1264.47]
[-892.27, 1301.07, -883.21, 1301.07, -883.21, 1318.01, -892.27, 1318.01]
[-991.52, 1264.42, -991.52, 1273.48, -1008.46, 1273.48, -1008.46, 1264.42]
[-953.19, 1289.29, -953.19, 1280.23, -936.25, 1280.23, -936.25, 1289.29]
[-924.25, 1280.23, -924.25, 1289.29, -941.19, 1289.29, -941.19, 1280.23]
[-883.21, 1281.9, -892.27, 1281.9, -892.27, 1264.96, -883.21, 1264.96]
[-883.21, 1293.9, -892.27, 1293.9, -892.27, 1276.96, -883.21, 1276.96]
[-906.44, 1325.15, -897.38, 1325.15, -897.38, 1342.09, -906.44, 1342.09]
[-953.4, 1273.62, -953.4, 1264.56, -936.46, 1264.56, -936.46, 1273.62]
[-959.87, 1340.91, -959.87, 1349.97, -976.81, 1349.97, -976.81, 1340.91]
[-855.13, 1352.97, -855.13, 1343.91, -838.19, 1343.91, -838.19, 1352.97]
[-1077.92, 1263.75, -1077.92, 1272.81, -1094.86, 1272.81, -1094.86, 1263.75]
[-1035.52, 1332.57, -1044.58, 1332.57, -1044.58, 1315.63, -1035.52, 1315.63]
[-1106.86, 1272.81, -1106.86, 1263.75, -1089.92, 1263.75, -1089.92, 1272.81]
[-1049.67, 1334.37, -1058.73, 1334.37, -1058.73, 1317.43, -1049.67, 1317.43]
[-1101.27, 1317.43, -1092.21, 1317.43, -1092.21, 1334.37, -1101.27, 1334.37]
[-892.38, 1325.15, -883.32, 1325.15, -883.32, 1342.09, -892.38, 1342.09]
[-959.49, 1334.84, -968.55, 1334.84, -968.55, 1317.9, -959.49, 1317.9]
