[606.03, 1814.05, 606.03, 1260.11, 1159.97, 1260.11, 1159.97, 1814.05]
[665.63, 1877.95, 665.63, 2334.65, 1181.37, 2334.65, 1181.37, 1877.95]
[798.13, 2358.85, 990.87, 2358.85, 990.87, 2545.69, 798.13, 2545.69]
[1066.54, 2422.66, 1066.54, 2505.34, 1159.46, 2505.34, 1159.46, 2422.66]
[1046.69, 2511.57, 1046.69, 2582.43, 1133.31, 2582.43, 1133.31, 2511.57]
[918.31, 2694.93, 918.31, 2624.07, 831.69, 2624.07, 831.69, 2694.93]
[924.69, 2624.07, 924.69, 2694.93, 1011.31, 2694.93, 1011.31, 2624.07]
[1082.31, 1155.96, 1082.31, 1213.04, 995.69, 1213.04, 995.69, 1155.96]
[989.81, 1155.96, 989.81, 1213.04, 903.19, 1213.04, 903.19, 1155.96]
[542.33, 1732.33, 542.33, 1773.67, 583.67, 1773.67, 583.67, 1732.33]
[636.5, 1876.5, 608.5, 1876.5, 608.5, 1924.5, 636.5, 1924.5]
[543.0, 1842.5, 543.0, 1870.5, 591.0, 1870.5, 591.0, 1842.5]
[1114.0, 2355.0, 1114.0, 2383.0, 1162.0, 2383.0, 1162.0, 2355.0]
[1107.0, 2383.0, 1107.0, 2355.0, 1059.0, 2355.0, 1059.0, 2383.0]
[1193.0, 2476.5, 1165.0, 2476.5, 1165.0, 2524.5, 1193.0, 2524.5]
[1165.0, 2469.5, 1193.0, 2469.5, 1193.0, 2421.5, 1165.0, 2421.5]
[1107.0, 2416.0, 1107.0, 2388.0, 1059.0, 2388.0, 1059.0, 2416.0]
[1114.0, 2388.0, 1114.0, 2416.0, 1162.0, 2416.0, 1162.0, 2388.0]
[764.2, 2466.0, 736.2, 2466.0, 736.2, 2514.0, 764.2, 2514.0]
[882.5, 2616.0, 882.5, 2588.0, 834.5, 2588.0, 834.5, 2616.0]
[736.2, 2459.0, 764.2, 2459.0, 764.2, 2411.0, 736.2, 2411.0]
[967.0, 2582.0, 967.0, 2554.0, 919.0, 2554.0, 919.0, 2582.0]
[1136.0, 1841.9, 1136.0, 1869.9, 1184.0, 1869.9, 1184.0, 1841.9]
[608.59, 1192.78, 608.59, 1220.78, 656.59, 1220.78, 656.59, 1192.78]
[1195.0, 1285.5, 1167.0, 1285.5, 1167.0, 1333.5, 1195.0, 1333.5]
[669.5, 2593.5, 697.5, 2593.5, 697.5, 2545.5, 669.5, 2545.5]
[687.5, 2379.0, 687.5, 2405.0, 733.5, 2405.0, 733.5, 2379.0]
[602.0, 2076.5, 628.0, 2076.5, 628.0, 2030.5, 602.0, 2030.5]
[610.71, 1956.35, 610.71, 1930.35, 564.71, 1930.35, 564.71, 1956.35]
[632.0, 2130.5, 658.0, 2130.5, 658.0, 2084.5, 632.0, 2084.5]
[658.0, 1976.5, 632.0, 1976.5, 632.0, 2022.5, 658.0, 2022.5]
[598.0, 1976.5, 572.0, 1976.5, 572.0, 2022.5, 598.0, 2022.5]
[1193.89, 2357.37, 1167.89, 2357.37, 1167.89, 2403.37, 1193.89, 2403.37]
[568.0, 1976.5, 542.0, 1976.5, 542.0, 2022.5, 568.0, 2022.5]
[628.0, 2084.5, 602.0, 2084.5, 602.0, 2130.5, 628.0, 2130.5]
[628.0, 1976.5, 602.0, 1976.5, 602.0, 2022.5, 628.0, 2022.5]
[632.0, 2076.5, 658.0, 2076.5, 658.0, 2030.5, 632.0, 2030.5]
[572.0, 2076.5, 598.0, 2076.5, 598.0, 2030.5, 572.0, 2030.5]
[598.0, 2084.5, 572.0, 2084.5, 572.0, 2130.5, 598.0, 2130.5]
[744.0, 2519.5, 744.0, 2545.5, 790.0, 2545.5, 790.0, 2519.5]
[1020.5, 2611.38, 1020.5, 2585.38, 974.5, 2585.38, 974.5, 2611.38]
[836.0, 2557.0, 836.0, 2583.0, 882.0, 2583.0, 882.0, 2557.0]
[1020.5, 2580.38, 1020.5, 2554.38, 974.5, 2554.38, 974.5, 2580.38]
[564.71, 1548.16, 591.29, 1548.16, 591.29, 1505.84, 564.71, 1505.84]
[703.83, 2597.3, 703.83, 2571.7, 745.17, 2571.7, 745.17, 2597.3]
[1053.0, 2400.5, 1031.0, 2400.5, 1031.0, 2358.5, 1053.0, 2358.5]
[561.5, 2143.0, 545.5, 2143.0, 545.5, 2171.0, 561.5, 2171.0]
[679.0, 2399.5, 663.0, 2399.5, 663.0, 2427.5, 679.0, 2427.5]
[623.4, 2140.0, 607.4, 2140.0, 607.4, 2168.0, 623.4, 2168.0]
[627.46, 2186.94, 643.46, 2186.94, 643.46, 2158.94, 627.46, 2158.94]
[547.5, 1875.5, 547.5, 1891.5, 575.5, 1891.5, 575.5, 1875.5]
[573.0, 1909.0, 573.0, 1925.0, 601.0, 1925.0, 601.0, 1909.0]
[997.5, 2443.5, 997.5, 2459.5, 1025.5, 2459.5, 1025.5, 2443.5]
[750.1, 2388.5, 766.1, 2388.5, 766.1, 2360.5, 750.1, 2360.5]
[775.5, 2512.0, 791.5, 2512.0, 791.5, 2484.0, 775.5, 2484.0]
[775.0, 2421.0, 791.0, 2421.0, 791.0, 2393.0, 775.0, 2393.0]
[1010.9, 2470.0, 994.9, 2470.0, 994.9, 2498.0, 1010.9, 2498.0]
[740.5, 2619.5, 740.5, 2603.5, 712.5, 2603.5, 712.5, 2619.5]
[731.0, 2485.0, 715.0, 2485.0, 715.0, 2513.0, 731.0, 2513.0]
[585.0, 1432.0, 569.0, 1432.0, 569.0, 1460.0, 585.0, 1460.0]
[637.1, 1958.0, 623.1, 1958.0, 623.1, 1932.0, 637.1, 1932.0]
[762.5, 1854.8, 762.5, 1840.8, 788.5, 1840.8, 788.5, 1854.8]
[822.5, 1860.0, 822.5, 1874.0, 796.5, 1874.0, 796.5, 1860.0]
[540.5, 2136.0, 540.5, 2122.0, 566.5, 2122.0, 566.5, 2136.0]
[656.0, 2137.5, 656.0, 2151.5, 630.0, 2151.5, 630.0, 2137.5]
[777.0, 1860.0, 777.0, 1874.0, 751.0, 1874.0, 751.0, 1860.0]
[602.0, 1731.5, 588.0, 1731.5, 588.0, 1705.5, 602.0, 1705.5]
[568.89, 1786.55, 582.89, 1786.55, 582.89, 1812.55, 568.89, 1812.55]
[998.8, 2371.0, 998.8, 2357.0, 1024.8, 2357.0, 1024.8, 2371.0]
[998.8, 2390.0, 998.8, 2376.0, 1024.8, 2376.0, 1024.8, 2390.0]
[792.0, 2580.8, 778.0, 2580.8, 778.0, 2554.8, 792.0, 2554.8]
[811.0, 2580.8, 797.0, 2580.8, 797.0, 2554.8, 811.0, 2554.8]
[761.0, 2654.5, 775.0, 2654.5, 775.0, 2680.5, 761.0, 2680.5]
[798.0, 2646.0, 812.0, 2646.0, 812.0, 2672.0, 798.0, 2672.0]
[721.5, 2566.5, 721.5, 2552.5, 747.5, 2552.5, 747.5, 2566.5]
[1091.0, 1241.0, 1091.0, 1227.0, 1117.0, 1227.0, 1117.0, 1241.0]
[1126.5, 1840.7, 1126.5, 1854.7, 1100.5, 1854.7, 1100.5, 1840.7]
