[1179.69, 2559.02, 1179.69, 2649.58, 1285.99, 2649.58, 1285.99, 2559.02]
[889.06, 2669.41, 889.06, 2754.05, 993.38, 2754.05, 993.38, 2669.41]
[1011.75, 2484.12, 1011.75, 2564.82, 931.05, 2564.82, 931.05, 2484.12]
[954.63, 2583.53, 954.63, 2664.23, 1035.33, 2664.23, 1035.33, 2583.53]
[1124.74, 2555.05, 1177.88, 2555.05, 1177.88, 2470.41, 1124.74, 2470.41]
[1200.99, 2468.27, 1200.99, 2521.41, 1285.63, 2521.41, 1285.63, 2468.27]
[1070.59, 2694.77, 1070.59, 2751.85, 1143.43, 2751.85, 1143.43, 2694.77]
[1079.51, 2617.93, 1079.51, 2690.77, 1134.63, 2690.77, 1134.63, 2617.93]
[1078.24, 2562.94, 1078.24, 2610.98, 1142.02, 2610.98, 1142.02, 2562.94]
[889.15, 2580.22, 889.15, 2647.14, 924.59, 2647.14, 924.59, 2580.22]
[1011.27, 2743.27, 1050.65, 2743.27, 1050.65, 2696.01, 1011.27, 2696.01]
[1069.61, 2537.19, 1069.61, 2507.67, 1114.89, 2507.67, 1114.89, 2537.19]
[1017.01, 2492.1, 1031.01, 2492.1, 1031.01, 2518.1, 1017.01, 2518.1]
[1256.76, 2527.92, 1256.76, 2552.92, 1269.76, 2552.92, 1269.76, 2527.92]
[1190.31, 2541.95, 1190.31, 2554.95, 1215.31, 2554.95, 1215.31, 2541.95]
[1204.34, 2527.99, 1204.34, 2552.99, 1217.34, 2552.99, 1217.34, 2527.99]
[1273.76, 2527.92, 1273.76, 2552.92, 1286.76, 2552.92, 1286.76, 2527.92]
[1222.55, 2527.95, 1222.55, 2552.95, 1235.55, 2552.95, 1235.55, 2527.95]
[1242.05, 2541.94, 1242.05, 2554.94, 1267.05, 2554.94, 1267.05, 2541.94]
[1073.04, 2501.9, 1073.04, 2488.9, 1098.04, 2488.9, 1098.04, 2501.9]
[1038.29, 2507.97, 1038.29, 2520.97, 1063.29, 2520.97, 1063.29, 2507.97]
[1148.47, 2592.07, 1148.47, 2579.07, 1173.47, 2579.07, 1173.47, 2592.07]
[1115.09, 2555.37, 1090.09, 2555.37, 1090.09, 2542.37, 1115.09, 2542.37]
[1148.55, 2561.89, 1148.55, 2574.89, 1173.55, 2574.89, 1173.55, 2561.89]
[1183.93, 2505.15, 1183.93, 2530.15, 1196.93, 2530.15, 1196.93, 2505.15]
[1183.93, 2471.65, 1183.93, 2496.65, 1196.93, 2496.65, 1196.93, 2471.65]
[966.68, 2480.12, 941.68, 2480.12, 941.68, 2467.12, 966.68, 2467.12]
[910.8, 2554.57, 910.8, 2529.57, 923.8, 2529.57, 923.8, 2554.57]
[908.18, 2480.09, 908.18, 2467.09, 933.18, 2467.09, 933.18, 2480.09]
[913.45, 2651.16, 913.45, 2664.16, 888.45, 2664.16, 888.45, 2651.16]
[1063.29, 2538.41, 1038.29, 2538.41, 1038.29, 2525.41, 1063.29, 2525.41]
[1063.29, 2490.47, 1063.29, 2503.47, 1038.29, 2503.47, 1038.29, 2490.47]
[1118.08, 2499.73, 1105.08, 2499.73, 1105.08, 2474.73, 1118.08, 2474.73]
[1056.59, 2542.41, 1056.59, 2555.41, 1081.59, 2555.41, 1081.59, 2542.41]
[949.34, 2643.44, 936.34, 2643.44, 936.34, 2618.44, 949.34, 2618.44]
[1046.25, 2591.84, 1046.25, 2604.84, 1071.25, 2604.84, 1071.25, 2591.84]
[896.77, 2561.56, 896.77, 2574.56, 921.77, 2574.56, 921.77, 2561.56]
[1043.27, 2611.34, 1043.27, 2636.34, 1056.27, 2636.34, 1056.27, 2611.34]
[921.95, 2664.14, 921.95, 2651.14, 946.95, 2651.14, 946.95, 2664.14]
[1060.27, 2611.34, 1060.27, 2636.34, 1073.27, 2636.34, 1073.27, 2611.34]
