[2172.71, 418.22, 2076.25, 418.22, 2076.25, 337.52, 2172.71, 337.52]
[2276.7, 340.64, 2196.0, 340.64, 2196.0, 421.34, 2276.7, 421.34]
[2343.23, 289.89, 2378.67, 289.89, 2378.67, 356.81, 2343.23, 356.81]
[2350.2, 424.97, 2387.6, 424.97, 2387.6, 379.69, 2350.2, 379.69]
[2281.29, 318.04, 2302.95, 318.04, 2302.95, 290.48, 2281.29, 290.48]
[2122.72, 424.66, 2136.72, 424.66, 2136.72, 450.66, 2122.72, 450.66]
[2141.75, 424.54, 2155.75, 424.54, 2155.75, 450.54, 2141.75, 450.54]
[2084.8, 451.07, 2070.8, 451.07, 2070.8, 425.07, 2084.8, 425.07]
[2089.76, 424.72, 2103.76, 424.72, 2103.76, 450.72, 2089.76, 450.72]
[2079.97, 303.25, 2079.97, 289.25, 2105.97, 289.25, 2105.97, 303.25]
[2305.7, 363.74, 2319.7, 363.74, 2319.7, 389.74, 2305.7, 389.74]
[2175.81, 425.31, 2189.81, 425.31, 2189.81, 451.31, 2175.81, 451.31]
[2326.2, 396.17, 2326.2, 410.17, 2300.2, 410.17, 2300.2, 396.17]
[2326.2, 415.1, 2326.2, 429.1, 2300.2, 429.1, 2300.2, 415.1]
[2060.67, 295.29, 2073.67, 295.29, 2073.67, 320.29, 2060.67, 320.29]
[2274.57, 334.1, 2261.57, 334.1, 2261.57, 309.1, 2274.57, 309.1]
[2280.7, 345.93, 2293.7, 345.93, 2293.7, 370.93, 2280.7, 370.93]
[2215.21, 336.64, 2215.21, 323.64, 2240.21, 323.64, 2240.21, 336.64]
[2196.87, 438.75, 2196.87, 425.75, 2221.87, 425.75, 2221.87, 438.75]
[2280.7, 399.4, 2293.7, 399.4, 2293.7, 424.4, 2280.7, 424.4]
[2179.0, 384.8, 2192.0, 384.8, 2192.0, 409.8, 2179.0, 409.8]
[2215.35, 319.64, 2215.35, 306.64, 2240.35, 306.64, 2240.35, 319.64]
[2386.93, 296.77, 2399.93, 296.77, 2399.93, 321.77, 2386.93, 321.77]
[2334.73, 307.71, 2334.73, 320.71, 2309.73, 320.71, 2309.73, 307.71]
[2178.99, 350.65, 2191.99, 350.65, 2191.99, 375.65, 2178.99, 375.65]
[2321.78, 325.7, 2321.78, 338.7, 2296.78, 338.7, 2296.78, 325.7]
[2386.94, 330.27, 2399.94, 330.27, 2399.94, 355.27, 2386.94, 355.27]
[2309.51, 302.6, 2309.51, 289.6, 2334.51, 289.6, 2334.51, 302.6]
[2071.28, 400.58, 2062.22, 400.58, 2062.22, 417.52, 2071.28, 417.52]
[2392.72, 413.11, 2401.78, 413.11, 2401.78, 396.17, 2392.72, 396.17]
[2202.05, 306.0, 2192.99, 306.0, 2192.99, 322.94, 2202.05, 322.94]
[2071.28, 376.47, 2062.22, 376.47, 2062.22, 393.41, 2071.28, 393.41]
[2125.51, 331.29, 2125.51, 322.23, 2108.57, 322.23, 2108.57, 331.29]
[2082.96, 308.41, 2082.96, 317.47, 2099.9, 317.47, 2099.9, 308.41]
[2082.83, 322.68, 2082.83, 331.74, 2099.77, 331.74, 2099.77, 322.68]
[2354.33, 374.72, 2354.33, 365.66, 2337.39, 365.66, 2337.39, 374.72]
[2162.34, 290.71, 2162.34, 299.77, 2179.28, 299.77, 2179.28, 290.71]
[2138.34, 290.71, 2138.34, 299.77, 2155.28, 299.77, 2155.28, 290.71]
[2275.57, 299.55, 2275.57, 290.49, 2258.63, 290.49, 2258.63, 299.55]
[2203.41, 299.6, 2203.41, 290.54, 2186.47, 290.54, 2186.47, 299.6]
[2234.63, 290.64, 2234.63, 299.7, 2251.57, 299.7, 2251.57, 290.64]
[2282.74, 381.96, 2282.74, 391.02, 2299.68, 391.02, 2299.68, 381.96]
[2108.84, 307.72, 2108.84, 316.78, 2125.78, 316.78, 2125.78, 307.72]
[2336.17, 426.22, 2345.23, 426.22, 2345.23, 409.28, 2336.17, 409.28]
[2150.55, 329.97, 2159.61, 329.97, 2159.61, 313.03, 2150.55, 313.03]
[2136.28, 327.93, 2145.34, 327.93, 2145.34, 310.99, 2136.28, 310.99]
[2117.72, 424.15, 2108.66, 424.15, 2108.66, 441.09, 2117.72, 441.09]
[2160.96, 441.38, 2170.02, 441.38, 2170.02, 424.44, 2160.96, 424.44]
[2164.77, 327.42, 2173.83, 327.42, 2173.83, 310.48, 2164.77, 310.48]
[2256.43, 318.08, 2247.37, 318.08, 2247.37, 335.02, 2256.43, 335.02]
[2178.89, 327.11, 2187.95, 327.11, 2187.95, 310.17, 2178.89, 310.17]
[2392.71, 389.11, 2401.77, 389.11, 2401.77, 372.17, 2392.71, 372.17]
[2071.36, 328.38, 2062.3, 328.38, 2062.3, 345.32, 2071.36, 345.32]
[2062.3, 369.38, 2071.36, 369.38, 2071.36, 352.44, 2062.3, 352.44]
[2336.05, 402.1, 2345.11, 402.1, 2345.11, 385.16, 2336.05, 385.16]
[2131.2, 299.9, 2131.2, 290.84, 2114.26, 290.84, 2114.26, 299.9]
[2210.51, 290.54, 2210.51, 299.6, 2227.45, 299.6, 2227.45, 290.54]
