[[2159.85, 413.37, 2167.85, 413.37, 2167.85, 405.37, 2159.85, 405.37], [2152.1, 413.37, 2152.1, 405.37, 2144.1, 405.37, 2144.1, 413.37], [2136.35, 413.37, 2136.35, 405.37, 2128.35, 405.37, 2128.35, 413.37], [2120.61, 413.37, 2120.61, 405.37, 2112.61, 405.37, 2112.61, 413.37], [2104.86, 413.37, 2104.86, 405.37, 2096.86, 405.37, 2096.86, 413.37], [2081.11, 413.37, 2089.11, 413.37, 2089.11, 405.37, 2081.11, 405.37], [2081.11, 397.62, 2089.11, 397.62, 2089.11, 389.62, 2081.11, 389.62], [2081.11, 381.87, 2089.11, 381.87, 2089.11, 373.87, 2081.11, 373.87], [2081.11, 366.12, 2089.11, 366.12, 2089.11, 358.12, 2081.11, 358.12], [2081.11, 350.37, 2089.11, 350.37, 2089.11, 342.37, 2081.11, 342.37], [2104.86, 350.37, 2104.86, 342.37, 2096.86, 342.37, 2096.86, 350.37], [2120.61, 350.37, 2120.61, 342.37, 2112.61, 342.37, 2112.61, 350.37], [2136.35, 350.37, 2136.35, 342.37, 2128.35, 342.37, 2128.35, 350.37], [2152.1, 350.37, 2152.1, 342.37, 2144.1, 342.37, 2144.1, 350.37], [2159.85, 350.37, 2167.85, 350.37, 2167.85, 342.37, 2159.85, 342.37], [2159.85, 366.12, 2167.85, 366.12, 2167.85, 358.12, 2159.85, 358.12], [2159.85, 381.87, 2167.85, 381.87, 2167.85, 373.87, 2159.85, 373.87], [2159.85, 397.62, 2167.85, 397.62, 2167.85, 389.62, 2159.85, 389.62], [2101.48, 392.87, 2147.48, 392.87, 2147.48, 362.87, 2101.48, 362.87]]
[[2263.85, 353.49, 2271.85, 353.49, 2271.85, 345.49, 2263.85, 345.49], [2263.85, 369.24, 2271.85, 369.24, 2271.85, 361.24, 2263.85, 361.24], [2263.85, 384.99, 2271.85, 384.99, 2271.85, 376.99, 2263.85, 376.99], [2263.85, 400.74, 2271.85, 400.74, 2271.85, 392.74, 2263.85, 392.74], [2263.85, 416.49, 2271.85, 416.49, 2271.85, 408.49, 2263.85, 408.49], [2248.1, 416.49, 2256.1, 416.49, 2256.1, 408.49, 2248.1, 408.49], [2232.35, 416.49, 2240.35, 416.49, 2240.35, 408.49, 2232.35, 408.49], [2216.6, 416.49, 2224.6, 416.49, 2224.6, 408.49, 2216.6, 408.49], [2200.85, 416.49, 2208.85, 416.49, 2208.85, 408.49, 2200.85, 408.49], [2200.85, 400.74, 2208.85, 400.74, 2208.85, 392.74, 2200.85, 392.74], [2200.85, 384.99, 2208.85, 384.99, 2208.85, 376.99, 2200.85, 376.99], [2200.85, 369.24, 2208.85, 369.24, 2208.85, 361.24, 2200.85, 361.24], [2200.85, 353.49, 2208.85, 353.49, 2208.85, 345.49, 2200.85, 345.49], [2216.6, 353.49, 2224.6, 353.49, 2224.6, 345.49, 2216.6, 345.49], [2232.35, 353.49, 2240.35, 353.49, 2240.35, 345.49, 2232.35, 345.49], [2248.1, 353.49, 2256.1, 353.49, 2256.1, 345.49, 2248.1, 345.49], [2221.35, 395.99, 2251.35, 395.99, 2251.35, 365.99, 2221.35, 365.99]]
[[2348.95, 305.71, 2372.95, 305.71, 2372.95, 295.71, 2348.95, 295.71], [2348.95, 331.35, 2372.95, 331.35, 2372.95, 315.35, 2348.95, 315.35], [2348.95, 350.99, 2372.95, 350.99, 2372.95, 340.99, 2348.95, 340.99]]
[[2363.9, 420.99, 2373.9, 420.99, 2373.9, 413.99, 2363.9, 413.99], [2354.06, 405.83, 2364.06, 405.83, 2364.06, 398.83, 2354.06, 398.83], [2354.06, 390.67, 2364.06, 390.67, 2364.06, 383.67, 2354.06, 383.67], [2373.74, 390.67, 2383.74, 390.67, 2383.74, 383.67, 2373.74, 383.67], [2373.74, 405.83, 2383.74, 405.83, 2383.74, 398.83, 2373.74, 398.83]]
[[2282.23, 317.13, 2288.23, 317.13, 2288.23, 308.13, 2282.23, 308.13], [2282.23, 300.39, 2288.23, 300.39, 2288.23, 291.39, 2282.23, 291.39], [2296.01, 300.39, 2302.01, 300.39, 2302.01, 291.39, 2296.01, 291.39], [2296.01, 317.13, 2302.01, 317.13, 2302.01, 308.13, 2296.01, 308.13]]
[[2123.72, 433.66, 2135.72, 433.66, 2135.72, 423.66, 2123.72, 423.66], [2123.72, 451.66, 2135.72, 451.66, 2135.72, 441.66, 2123.72, 441.66]]
[[2142.75, 451.54, 2154.75, 451.54, 2154.75, 441.54, 2142.75, 441.54], [2142.75, 433.54, 2154.75, 433.54, 2154.75, 423.54, 2142.75, 423.54]]
[[2071.8, 452.07, 2083.8, 452.07, 2083.8, 442.07, 2071.8, 442.07], [2071.8, 434.07, 2083.8, 434.07, 2083.8, 424.07, 2071.8, 424.07]]
[[2090.76, 433.72, 2102.76, 433.72, 2102.76, 423.72, 2090.76, 423.72], [2090.76, 451.72, 2102.76, 451.72, 2102.76, 441.72, 2090.76, 441.72]]
[[2096.97, 302.25, 2106.97, 302.25, 2106.97, 290.25, 2096.97, 290.25], [2078.97, 302.25, 2088.97, 302.25, 2088.97, 290.25, 2078.97, 290.25]]
[[2306.7, 390.74, 2318.7, 390.74, 2318.7, 380.74, 2306.7, 380.74], [2306.7, 372.74, 2318.7, 372.74, 2318.7, 362.74, 2306.7, 362.74]]
[[2176.81, 452.31, 2188.81, 452.31, 2188.81, 442.31, 2176.81, 442.31], [2176.81, 434.31, 2188.81, 434.31, 2188.81, 424.31, 2176.81, 424.31]]
[[2299.2, 409.17, 2309.2, 409.17, 2309.2, 397.17, 2299.2, 397.17], [2317.2, 409.17, 2327.2, 409.17, 2327.2, 397.17, 2317.2, 397.17]]
[[2299.2, 428.1, 2309.2, 428.1, 2309.2, 416.1, 2299.2, 416.1], [2317.2, 428.1, 2327.2, 428.1, 2327.2, 416.1, 2317.2, 416.1]]
[[2061.67, 321.79, 2072.67, 321.79, 2072.67, 311.79, 2061.67, 311.79], [2061.67, 303.79, 2072.67, 303.79, 2072.67, 293.79, 2061.67, 293.79]]
[[2262.57, 335.6, 2273.57, 335.6, 2273.57, 325.6, 2262.57, 325.6], [2262.57, 317.6, 2273.57, 317.6, 2273.57, 307.6, 2262.57, 307.6]]
[[2281.7, 354.43, 2292.7, 354.43, 2292.7, 344.43, 2281.7, 344.43], [2281.7, 372.43, 2292.7, 372.43, 2292.7, 362.43, 2281.7, 362.43]]
[[2213.71, 335.64, 2223.71, 335.64, 2223.71, 324.64, 2213.71, 324.64], [2231.71, 335.64, 2241.71, 335.64, 2241.71, 324.64, 2231.71, 324.64]]
[[2195.37, 437.75, 2205.37, 437.75, 2205.37, 426.75, 2195.37, 426.75], [2213.37, 437.75, 2223.37, 437.75, 2223.37, 426.75, 2213.37, 426.75]]
[[2281.7, 407.9, 2292.7, 407.9, 2292.7, 397.9, 2281.7, 397.9], [2281.7, 425.9, 2292.7, 425.9, 2292.7, 415.9, 2281.7, 415.9]]
[[2180.0, 393.3, 2191.0, 393.3, 2191.0, 383.3, 2180.0, 383.3], [2180.0, 411.3, 2191.0, 411.3, 2191.0, 401.3, 2180.0, 401.3]]
[[2213.85, 318.64, 2223.85, 318.64, 2223.85, 307.64, 2213.85, 307.64], [2231.85, 318.64, 2241.85, 318.64, 2241.85, 307.64, 2231.85, 307.64]]
[[2387.93, 305.27, 2398.93, 305.27, 2398.93, 295.27, 2387.93, 295.27], [2387.93, 323.27, 2398.93, 323.27, 2398.93, 313.27, 2387.93, 313.27]]
[[2326.23, 319.71, 2336.23, 319.71, 2336.23, 308.71, 2326.23, 308.71], [2308.23, 319.71, 2318.23, 319.71, 2318.23, 308.71, 2308.23, 308.71]]
[[2179.99, 377.15, 2190.99, 377.15, 2190.99, 367.15, 2179.99, 367.15], [2179.99, 359.15, 2190.99, 359.15, 2190.99, 349.15, 2179.99, 349.15]]
[[2313.28, 337.7, 2323.28, 337.7, 2323.28, 326.7, 2313.28, 326.7], [2295.28, 337.7, 2305.28, 337.7, 2305.28, 326.7, 2295.28, 326.7]]
[[2387.94, 338.77, 2398.94, 338.77, 2398.94, 328.77, 2387.94, 328.77], [2387.94, 356.77, 2398.94, 356.77, 2398.94, 346.77, 2387.94, 346.77]]
[[2326.01, 301.6, 2336.01, 301.6, 2336.01, 290.6, 2326.01, 290.6], [2308.01, 301.6, 2318.01, 301.6, 2318.01, 290.6, 2308.01, 290.6]]
[[2061.25, 407.55, 2072.25, 407.55, 2072.25, 398.55, 2061.25, 398.55], [2061.25, 419.55, 2072.25, 419.55, 2072.25, 410.55, 2061.25, 410.55]]
[[2391.75, 415.14, 2402.75, 415.14, 2402.75, 406.14, 2391.75, 406.14], [2391.75, 403.14, 2402.75, 403.14, 2402.75, 394.14, 2391.75, 394.14]]
[[2192.02, 312.97, 2203.02, 312.97, 2203.02, 303.97, 2192.02, 303.97], [2192.02, 324.97, 2203.02, 324.97, 2203.02, 315.97, 2192.02, 315.97]]
[[2061.25, 383.44, 2072.25, 383.44, 2072.25, 374.44, 2061.25, 374.44], [2061.25, 395.44, 2072.25, 395.44, 2072.25, 386.44, 2061.25, 386.44]]
[[2118.54, 332.26, 2127.54, 332.26, 2127.54, 321.26, 2118.54, 321.26], [2106.54, 332.26, 2115.54, 332.26, 2115.54, 321.26, 2106.54, 321.26]]
[[2080.93, 318.44, 2089.93, 318.44, 2089.93, 307.44, 2080.93, 307.44], [2092.93, 318.44, 2101.93, 318.44, 2101.93, 307.44, 2092.93, 307.44]]
[[2080.8, 332.71, 2089.8, 332.71, 2089.8, 321.71, 2080.8, 321.71], [2092.8, 332.71, 2101.8, 332.71, 2101.8, 321.71, 2092.8, 321.71]]
[[2347.36, 375.69, 2356.36, 375.69, 2356.36, 364.69, 2347.36, 364.69], [2335.36, 375.69, 2344.36, 375.69, 2344.36, 364.69, 2335.36, 364.69]]
[[2160.31, 300.74, 2169.31, 300.74, 2169.31, 289.74, 2160.31, 289.74], [2172.31, 300.74, 2181.31, 300.74, 2181.31, 289.74, 2172.31, 289.74]]
[[2136.31, 300.74, 2145.31, 300.74, 2145.31, 289.74, 2136.31, 289.74], [2148.31, 300.74, 2157.31, 300.74, 2157.31, 289.74, 2148.31, 289.74]]
