[219.13, 1473.06, 219.13, 1634.48, 490.79, 1634.48, 490.79, 1473.06]
[281.62, 1728.19, 281.62, 1909.29, 61.14, 1909.29, 61.14, 1728.19]
[803.31, 1604.34, 720.63, 1604.34, 720.63, 1706.7, 803.31, 1706.7]
[682.63, 1640.36, 682.63, 1695.48, 597.99, 1695.48, 597.99, 1640.36]
[605.82, 1534.97, 546.76, 1534.97, 546.76, 1609.77, 605.82, 1609.77]
[526.42, 1470.26, 526.42, 1529.32, 601.22, 1529.32, 601.22, 1470.26]
[711.45, 1600.31, 636.65, 1600.31, 636.65, 1541.25, 711.45, 1541.25]
[501.68, 1706.62, 501.68, 1631.82, 560.74, 1631.82, 560.74, 1706.62]
[141.31, 1563.65, 94.07, 1563.65, 94.07, 1622.71, 141.31, 1622.71]
[172.89, 1672.64, 172.89, 1605.72, 208.33, 1605.72, 208.33, 1672.64]
[430.74, 1691.79, 497.66, 1691.79, 497.66, 1727.23, 430.74, 1727.23]
[103.04, 1542.38, 103.04, 1475.46, 138.48, 1475.46, 138.48, 1542.38]
[791.65, 1560.08, 746.37, 1560.08, 746.37, 1514.8, 791.65, 1514.8]
[682.89, 1475.13, 682.89, 1520.41, 637.61, 1520.41, 637.61, 1475.13]
[315.13, 1659.49, 277.73, 1659.49, 277.73, 1704.77, 315.13, 1704.77]
[190.67, 1555.94, 143.43, 1555.94, 143.43, 1524.44, 190.67, 1524.44]
[85.49, 1577.35, 57.49, 1577.35, 57.49, 1625.35, 85.49, 1625.35]
[858.85, 1516.02, 858.85, 1486.5, 813.57, 1486.5, 813.57, 1516.02]
[361.52, 1691.62, 361.52, 1707.62, 389.52, 1707.62, 389.52, 1691.62]
[351.66, 1705.58, 351.66, 1689.58, 323.66, 1689.58, 323.66, 1705.58]
[370.15, 1716.14, 354.15, 1716.14, 354.15, 1744.14, 370.15, 1744.14]
[350.14, 1716.23, 334.14, 1716.23, 334.14, 1744.23, 350.14, 1744.23]
[390.15, 1716.11, 374.15, 1716.11, 374.15, 1744.11, 390.15, 1744.11]
[69.28, 1688.93, 69.28, 1672.93, 41.28, 1672.93, 41.28, 1688.93]
[69.36, 1667.94, 69.36, 1651.94, 41.36, 1651.94, 41.36, 1667.94]
[41.3, 1631.52, 41.3, 1647.52, 69.3, 1647.52, 69.3, 1631.52]
[41.48, 1844.56, 55.48, 1844.56, 55.48, 1870.56, 41.48, 1870.56]
